web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food
"1616633503-7964","https://www.rappi.com.mx/restaurantes/category/pizza","San Teo","4.7","San Teo  4.7  Pizza ,  Italiana  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923225741","145","Ensalada de Quinoa"
"1616633523-8004","https://www.rappi.com.mx/restaurantes/category/pizza","Sofia Pizzeria El Refugio","null","Sofia Pizzeria El Refugio  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306704892","220","Pera e Noci"
"1616633554-8089","https://www.rappi.com.mx/restaurantes/category/pizza","Pizzeta","4.3","Pizzeta  4.3  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219297","42","Pizzeti de Jamón o Champiñón"
"1616633585-8232","https://www.rappi.com.mx/restaurantes/category/pizza","Emilio´S","4.7","Emilio´S  4.7  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923211264","38","Coca-Cola Original 355 ml"
"1616633472-7882","https://www.rappi.com.mx/restaurantes/category/pizza","Bottega Pizzería Artesanal","null","Bottega Pizzería Artesanal  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923239800","250","Pizza Bianca & Gamberi Grande"
"1616633442-7808","https://www.rappi.com.mx/restaurantes/category/pizza","Pizza Amore","null","Pizza Amore  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923208994","226","Pizza  Sweet texas"
"1616633462-7839","https://www.rappi.com.mx/restaurantes/category/pizza","Pizza Pub","null","Pizza Pub  Pizza ,  Wings  38 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923240079","129","6 Boneless"
"1616633421-7730","https://www.rappi.com.mx/restaurantes/category/pizza","El Hornero Pizzas y Empanadas","null","El Hornero Pizzas y Empanadas  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923287574","116","Calzone Margarita"
"1616633493-7913","https://www.rappi.com.mx/restaurantes/category/pizza","Cosi Fan Tutte","null","Cosi Fan Tutte  Pizza ,  Italiana  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306704432","162","Carpaccio de Res"
"1616633544-8024","https://www.rappi.com.mx/restaurantes/category/pizza","Piu Pizza","4.7","Piu Pizza  4.7  Pizza  24 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923217925","65","Ensalada César"
